business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,sentiment,sentiment_label
C1tH3sEQra33EOTk56Eu1Q,2009-09-02,R9S1ij-IyrF1i11iuZn7og,2,dinner last night never service great atmosphere hip complimentary valet park anywhere neighborhood ordered blood orange bellini typical bellini frozen frothy champagne flute sugarcube dropped still good one would expect fyi caprese salad mozz served classically cold sliced rounds balls looked like marshmallow fluff kind tangy almost sure eating something may gone bad recommend caprese lovers however organic chicken pan seared gnocchi fantastic granted asked add spice fear might bland spiced perfect im glad probably would bit bland dinner date signature pappardelle excellent well although bit soupy made messy olive oil cake try assure taste like olive oil case wondering like lemony bread pudding quite moist bread pudding delicious great neighborhood spot much variety eat repeatedly like try different things style many restaurants phoenix return eat item,review,g6rlp5No6GjEDXkrjvg1kQ,0,0,0,Positive,2
ptH216EFNFLvF32EN-9tmA,2012-03-02,qbq_LZjhfTP97FlBVnD-Mg,2,normally love store member decades disappointed woman helped us last saturday women clothes horrible customer service skills told us since listed website rei sold parka tried days prior store mean tell location sold north face women parkas hours degrees outside told us shipped winter stuff denver previous day never offered call store ask hold jacket instead claimed rei sold black jackets b c website showed blue squid red explained website shown black inventory day tried coat store according shown website inventory still claimed stores sold never mind bought online one competitors cheaper,review,iWWzqd6Yo-gohXAAB9YWOg,1,1,0,Negative,0
JiLK9QPjd53pOBEAaY83lw,2011-01-04,ZeIXbdNE4JXlCNuxrZA0uA,5,best thai food dollar entire valley thai expert least dozen valley keep mind fancy place simple inexpensive casual dining experience wow,review,90a6z--_CUrl84aCzZyPsg,2,4,1,Positive,2
XhdMiSn0b3O929YpjVBMHw,2012-05-23,1XCS4C4msZvkQ-iZxUEYiQ,5,love love love frozen yogurt calories per ounce get yogurt fix still healthy also run specials sign deals punch card program well husband loves going still get regular thrifty ice cream,review,1fERJYlHjZx-dn7NMrOKvg,0,0,0,Positive,2
OOCLVeqqMFfSnKa7liv0Kw,2012-11-29,bjcU4dROec3ihpbkyspL1A,5,love tempe marketplace frequent regularly many dining shopping entertainment options outdoor mall summer misters winter heat lamps large fire pit stores usually found malls tilly american eagle victoria secret also freestanding stores target best buy ulta large variety restaurants harkin movie theater well great place hang friends see local night life,review,5S3qIi-EHG634Mx-_mpBQg,0,0,0,Positive,2
werWnE_3k8GYVaMuUcWw4g,2010-10-21,w3VC85UesBVCoT-Xn5yqow,5,ok hesitated writing review place like busy want place survive enjoy much hate gyms mean loathe rude staff unpleasant odors creepy guys giving longing looks trying figure one friends advanced degree engineering text help figure get machine without rip arm socket staff going help without paying personal trainer look like already born nautilus machine gym everything went great introductory special recommendation friend training swim sf bay sharkfest alcatraz swim needed pool soon walk guy front desk treats like old buddy cracks jokes like best bar buddy awesome attitude place never overly crowded even peak hours right work never gone early morning lunch hours waits machines plenty waiting pool even water aerobics class one lane left open due laps hot tub sauna inexplicable walk dunking tub see gym aficionado else would know thing towel service locks even gym shorts available using excuse work today left work clothes home check even seemingly cranky old lady water workout nice called sweetie asked ok inadvertently let puppy like whimper shoulder blades decided wanted cede union body note self month px friend think hot stuff way gym bod jump pool mile swim without stretching think grandma water aerobics might still far end pool trying inch way back stairs hoping water face hid tears going start gushing minute make hot tub get back stop seizing thank unknown water aerobics lady turned moment shame motivation oh yeah swim grandma next time place basement office building next seemingly abandoned chateaux central development central encanto park street careful meters use garage gym validates downstairs weight room check yet free gym job yes like place much paying gym membership even though access work facilities free building including free personal trainer instead get car come pm drive gym pay athletic club worth saw young kids running around clientele seems early young urban professionals retirees trying stay healthy creepy people ogling may looking rude gym bunnies laughing leotard treadmill really leotard hot pink leg warmers anyway hey,review,GLzK3PsBTGl-1ky3t4wFNQ,3,6,3,Positive,2
4y9ZQV_IooSdJTAMNwG1sg,2010-09-22,WSpOHpboCtOisKNCFs7cOQ,5,started working second chance fitcenter spring year went wanted feel stronger especially core run generally active dude wanted something physical body never done type personal training little apprehensive really enjoyed working heat great teacher personal training anything psychologist mentor butt kicker saint book great teacher case point weeks ago mentioned sure improving mostly mind negative heat said next time try first workout cool game dude blew sucker point like cake course second third time sets think fourth day got harder harder totally kept awesome loved checklist sense accomplishment check strength building check piece mind knowing taking care check good teaching patience check short love time second chance,review,tePGwo_ZH1Hu9bkCNhMJmw,0,1,0,Positive,2
aRkYtXfmEKYG-eTDf_qUsw,2012-06-07,98QoCid1LWZ_XBhV08VTnQ,5,need stop going much hard stay away,review,aqmtZa9o9K4casagyyfpyA,0,0,0,Negative,0
GqtMJxq5-7Xp1ZXXmahLaA,2011-05-31,M4fs0_nz4BiU0kB4BfewnA,4,love place coming many years recently stopped italian sub still good ever guys great quality produce simple yet complex style sandwiches little details make appreciate ohh yeah good tea,review,giwch_jkHmILclbawH3FSg,0,0,0,Positive,2
Bm2PBs_AZEtx93zdtwqUJA,2012-09-05,fLa_c_82aDI1MKZDzWc3DQ,5,great fresh sandwiches pastrami caprese absolute perfection orzo pasta salad spot summer definitely must id mesa need central location sure,review,ho9cUMuOnH4yi-902zfC2A,0,1,0,Positive,2
WNy1uzcmm_UHmTyR--o5IA,2011-12-27,0HU8porS6eaV0NI0oV9H0A,5,excuse world lived walking distance cornish pasty company month barely heard gem thats want know friend introduced us cornish pasty saying best restaurant ever best give try right tempe location smaller mesa location love vibe small narrow walking space people sitting counter behind kitchen people sitting teeny tiny tables dim lit lighting candles part pretty good music man ordered mexican pasty rosemary chicken pasty unbelievable good mexican pasty definitely better two order day little heavy dinner action make girl feel full happy respect restaurants plethora vegetarian options generation living offer veggie options days get program restaurants know loved entire experience wait next trip,review,7aQvAhgpdXqkTQEp8b8Szw,0,0,1,Positive,2
8H1DwdAAgSBtwDeb2R-hmA,2011-03-02,g2c2DT7vafkVyBN_6vJwig,5,love bagel nosh staff friendly course food delicious admit pumpkin latte starbucks pumpkin latte pumpkin cream cheese amazing realize longer pumpkin season wishing anyway get busy weekend mornings esp since bike shop opened next door find well worth wait oh fyi closes get coffee early,review,GSZebDbIf0h_2MFv8xBGrw,0,0,0,Positive,2
Aalbsk2pFczUedpRWKUyPw,2010-02-27,Yd4_UbDlKAmUcN0Xg6ltiA,5,live chandler get take probably month husband east coast opinion best cheesesteaks around love spicy peppers hot really cheesesteak fan chicken cheesesteak sandwiches fabulous owners hard working really appreciate customers let know eating three years never bad experience,review,ccJswjoJ8f9dn9qz0Zfhpw,0,0,0,Positive,2
EKzMHI1tip8rC1-ZAy64yg,2011-03-30,IznCwmN6dWvVG3nXpuJPUg,5,impressive dined house tricks last week based yelp reviews disappointed aromas food sitting around bar let know good meal trouble deciding eat ordered appetizers seafood stuffed poblano pepper veal ways braized oxtail bartender fantastic job recommending order received food lightest heaviest veal ways braised oxtail phenomenal great combination flavors texture think put list top dishes wait travel back phoenix eat also add really like atmosphere chill place elegant without stuffy,review,yvWUvG7Gb-_7JcgYQrbDVA,1,1,0,Positive,2
yYbd9P1KmlPSKmQxo68n_g,2012-08-29,cNKCOarpvyKDbk84wg32lw,5,wow great bbq probably best arizona pork great bbq beans,review,qGd-2pg0ABK-5brIva7tLg,0,1,0,Positive,2
5kRug3bEienrpovtPRVVwg,2012-05-30,3_p8QBc-qgHnjzEqeKQe2A,4,always wanted go rokerij date suggested last night disappointed spent evening downstairs describe speak easy atmosphere reminiscent days spent dc area loved decor spot stone walls fire place comfy leather chairs strategically placed front big bar took room comfy look booths placed around outskirts room lots great details decorations design bartender friendly efficient suggestions wine price bottle manhattan spot checked us attentive overly letting us enjoy company tried small plates roasted pepper bruschetta tenderloin skewers bacon wrapped shrimp honestly expecting hungry afterwards ready order something else addition held received food glad portions pretty large food rich everything tasted great bacon tenderloin served long plates different sauces creamy queso think spicy red sauce green tomatillo like sauce red green really good white bit bland also fan cream sauces take word bruschetta italian style bruschetta bread peppers layered top melted cheese tasted good complaint would got little mushy much topping date enjoyed overall great experience wait go back especially looking laid back cool atmosphere definitely want try food,review,H2WgvziHv_KPlbQNY_uhog,1,3,0,Positive,2
KjWCLH1GzxmhUJwaWB13MA,2007-08-14,HZuwhkiF3xxjujf-vHo-SA,2,standard burger king fare served snail pace one cook one sandwich maker one cashier plus people queue please help economy waiting customers hiring staff,review,K8vdN2YU9kec8VmEReKhTg,0,0,0,Positive,2
pLVZtesIhIopzK3IPWTXXg,2012-09-18,N6-JFjyn3GiGBLRxHej--w,4,great store lack certain items,review,Z_8P1viBB-8B88oNEiBb7g,0,0,0,Positive,2
w8D3DAby1nVgU8a4s3z88w,2012-03-16,JDCsNpynxb0www7M5RBhDA,5,yelp check score unique colorful patterned vintage clothing sale liked store vintage jewelry local jeweler makes rings old school buttons brooches snatched two really cute vintage rings,review,OZ4vmruH-9a_60I2qANtqA,1,2,1,Positive,2
sjO66SM-zICJr5VyumMuqA,2011-08-02,TVTe-uB4AZg3ALgdFyw6MQ,5,new improved menu added korean dishes good times since added new menu good every time authentic korean food favorite spot dishes far champong bulgogi sul lung tang neng myun galbi yukgejang good wait go back try food neng myun cold noodle especially good muggy hot summer days,review,yyVaDXsgGPw3vl2bv-1R3w,1,2,1,Positive,2
Qd0fyF-wB_1bQwSB34ggkw,2012-05-11,CMKnAo1iYUtqpf75xwH6lg,4,really like place wanting something like open years right around corner huge sushi fan rarely enough time week stop get place exactly hope fast food sushi joint helpful friendly staff good variety good prices clean dining space admit whole make thing little intimidating first order one features rolls get started take training wheels next visit pick white brown rice meats three veggies whatever sauces want possibilities endless eaten enough sushi know generally works together pretty happy come far rolls tasty filling traditional sides great super hungry complaints fish little bland even called spicy pretty much need add sauce kind slices fresh jalapeño parking lot also nightmare weekday lunch hour still think worth,review,W-ef8QaX8OLJVCFLD_Q-8g,0,2,0,Positive,2
01cEFI5Pq_RyEwM3GSTopQ,2011-11-03,Prb-DF36Fi3T4WE6a6VT8w,2,excellent place watch game watch game might give place stars long day wanted watch game unwind couple glasses wine dinner stopped recently friend area roka seemed less lively guess place might lively perhaps correct people bar rather flat screen tv running baseball games various sporting events chose sit bar always think get better service restaurant pretty slow weeknight thing better service really hold seemed bartender also handling issues around restaurant finished first glass wine glass sat empty quite time someone came see refill tolerate anything long cocktail front pouring drinks primary function bartender slightly annoying ordered ahi appetizer starter know probably slapped even ordering something like sports bar couple bites okay parts fish actually starting grey good sign dinner salmon flatbread bartenders duty raved flatbreads believe never eaten flatbread anywhere else probably would stop raving relatively flavorless bread crisp bottom edges lightly topped cheese sauce bits chicken edible food dish part found putting bread seemed taking flavor wooden paddle served upon yes know cook bread wood take wood flavor sure coming wooden serving board actually took home taste went away next day whole thing well served minutes toaster oven salmon also okay best thing think ate broccoli side came fish sharp green flavorful cooked perfectly fish kind overdone uninteresting feel like maybe place go smaller menu able consistency preparation,review,mE2ll6yfwUvy-W7To3E0AQ,1,2,1,Positive,2
